time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-10-14T04:59:14.000Z,64.6885,-147.706,13.7,0.4,ml,16,86.3999930880005,,0.53,ak,ak11739092,2015-10-20T23:43:57.037Z,"14km SSW of Badger, Alaska",earthquake
2015-10-14T04:57:39.000Z,53.5511,-164.6969,45.3,2.1,ml,10,287.999976960002,,0.68,ak,ak11744649,2015-10-20T23:43:58.831Z,"96km SE of Akutan, Alaska",earthquake
2015-10-14T04:53:08.000Z,63.0154,-149.8965,83,1.7,ml,,,,0.49,ak,ak11739089,2015-10-20T23:42:44.153Z,"63km SW of Cantwell, Alaska",earthquake
2015-10-14T04:46:36.680Z,33.5965,-116.7415,12.22,0.45,ml,30,57,0.01907,0.08,ci,ci37475408,2015-10-14T14:45:02.120Z,"8km NW of Anza, California",earthquake
2015-10-14T04:43:16.587Z,41.851,-119.6397,8.1,1.1,ml,6,209.2,0.155,0.1546,nn,nn00514713,2015-10-16T15:11:15.662Z,"69km ESE of Lakeview, Oregon",earthquake
2015-10-14T04:41:50.183Z,41.8742,-119.6269,8.2,0.7,ml,6,207.61,0.148,0.1492,nn,nn00514712,2015-10-16T15:11:09.519Z,"69km ESE of Lakeview, Oregon",earthquake
2015-10-14T04:41:08.550Z,43.5855,-110.5065,4.48,0.98,ml,7,154,0.076,0.08,mb,mb80102114,2015-10-14T21:43:42.760Z,"23km ENE of Jackson, Wyoming",earthquake
2015-10-14T04:39:49.030Z,20.4185,-156.8688333,13.743,2.34,md,10,176,0.6313,0.09,hv,hv61061396,2015-10-14T16:07:45.920Z,"45km S of Lana'i City, Hawaii",earthquake
2015-10-14T04:37:53.867Z,38.5358,-117.9015,7.2,1.2,ml,8,78.65,0.224,0.0923,nn,nn00514624,2015-10-16T15:08:58.808Z,"37km S of Gabbs, Nevada",earthquake
2015-10-14T04:36:52.550Z,37.7845,-121.9638333,8.03,1.44,md,18,56,0.07764,0.05,nc,nc72536370,2015-10-17T00:39:49.420Z,"1km ENE of San Ramon, California",earthquake
2015-10-14T04:35:55.000Z,64.681,-147.722,8.7,0.9,ml,26,79.1999936640005,,0.53,ak,ak11744646,2015-10-20T23:43:58.124Z,"16km SW of Badger, Alaska",earthquake
2015-10-14T04:34:39.800Z,18.0541,-65.4178,10,2.5,Md,9,147.6,0.28296931,0.62,pr,pr15287000,2015-10-14T12:37:17.139Z,"7km SE of Esperanza, Puerto Rico",earthquake
2015-10-14T04:34:35.000Z,60.2963,-152.3658,94.2,2.2,ml,,,,0.55,ak,ak11739081,2015-10-20T23:44:26.996Z,"29km SE of Redoubt Volcano, Alaska",earthquake
2015-10-14T04:25:32.720Z,44.7711667,-111.1406667,11.84,0.79,ml,14,64,0.035,0.14,uu,uu60126362,2015-10-14T20:04:18.620Z,"12km NNW of West Yellowstone, Montana",earthquake
2015-10-14T04:24:01.000Z,52.5726,-169.7823,34.9,2.5,ml,9,287.999976960002,,0.4,ak,ak11744644,2015-10-20T23:46:37.571Z,"62km E of Yunaska Island, Alaska",earthquake
2015-10-14T04:17:59.870Z,44.7045,-111.0018333,7.92,0.4,md,11,73,0.044,0.13,uu,uu60126357,2015-10-14T19:57:36.090Z,"9km ENE of West Yellowstone, Montana",earthquake
2015-10-14T04:15:21.780Z,44.7676667,-111.1278333,6.84,0.03,md,7,108,0.052,0.15,uu,uu60126352,2015-10-14T17:57:10.210Z,"11km N of West Yellowstone, Montana",earthquake
2015-10-14T04:07:28.840Z,37.6196667,-118.8468333,6.67,0.32,md,12,128,0.01282,0.02,nc,nc72536355,2015-10-15T01:46:44.670Z,"11km ESE of Mammoth Lakes, California",earthquake
2015-10-14T04:01:27.170Z,33.501,-116.759,9.78,0.64,ml,32,34,0.06674,0.12,ci,ci37475400,2015-10-14T14:01:40.801Z,"10km SW of Anza, California",earthquake
2015-10-14T04:01:23.270Z,44.7695,-111.1441667,11.41,0.75,ml,11,63,0.038,0.14,uu,uu60126347,2015-10-14T17:48:21.920Z,"12km NNW of West Yellowstone, Montana",earthquake
2015-10-14T04:01:03.067Z,39.5818,-119.1029,5.1,1.4,ml,18,180.83,0.253,0.0908,nn,nn00514580,2015-10-16T15:11:53.653Z,"13km ESE of Fernley, Nevada",earthquake
2015-10-14T03:59:45.000Z,59.6279,-138.9115,11.3,1.6,ml,,,,0.5,ak,ak11744643,2015-10-21T20:16:48.015Z,"46km ENE of Yakutat, Alaska",earthquake
2015-10-14T03:58:28.570Z,44.7675,-111.1376667,8.85,0.04,md,9,105,0.045,0.17,uu,uu60126342,2015-10-14T17:45:45.520Z,"12km NNW of West Yellowstone, Montana",earthquake
2015-10-14T03:58:28.414Z,39.4776,-120.2953,10.8,-0.8,ml,12,108.82,0.069,0.0672,nn,nn00514710,2015-10-16T15:11:03.420Z,"19km NNW of Truckee, California",earthquake
2015-10-14T03:51:31.570Z,44.7635,-111.1416667,7.84,0.09,md,7,101,0.041,0.16,uu,uu60126337,2015-10-14T17:44:10.600Z,"11km NNW of West Yellowstone, Montana",earthquake
2015-10-14T03:45:16.170Z,44.7686667,-111.1438333,11.09,0.14,md,10,97,0.038,0.15,uu,uu60126332,2015-10-14T17:42:35.660Z,"12km NNW of West Yellowstone, Montana",earthquake
2015-10-14T03:44:06.760Z,44.7735,-111.1448333,11.94,0.5,ml,13,69,0.035,0.08,uu,uu60126327,2015-10-14T17:40:29.940Z,"12km NNW of West Yellowstone, Montana",earthquake
2015-10-14T03:41:42.190Z,44.7656667,-111.1413333,8.74,0.65,ml,12,58,0.039,0.14,uu,uu60126322,2015-10-14T17:24:28.370Z,"11km NNW of West Yellowstone, Montana",earthquake
2015-10-14T03:38:33.160Z,44.7685,-111.1405,9.29,0.55,md,9,93,0.037,0.16,uu,uu60126317,2015-10-14T17:20:50.420Z,"12km NNW of West Yellowstone, Montana",earthquake
2015-10-14T03:35:56.540Z,44.7685,-111.1425,11.41,0.93,ml,12,114,0.038,0.16,uu,uu60126312,2015-10-14T17:16:36.410Z,"12km NNW of West Yellowstone, Montana",earthquake
2015-10-14T03:34:20.000Z,59.4052,-136.6254,10,2.1,ml,,,,0.7,ak,ak11739078,2015-10-21T20:16:56.861Z,"70km WNW of Haines, Alaska",earthquake
2015-10-14T03:32:26.200Z,44.7718333,-111.1425,11.66,0.96,ml,16,66,0.035,0.12,uu,uu60126307,2015-10-14T17:14:30.480Z,"12km NNW of West Yellowstone, Montana",earthquake
2015-10-14T03:29:08.000Z,63.4294,-151.3324,15.1,2.4,ml,,,,0.72,ak,ak11739072,2015-10-21T20:17:39.475Z,"119km W of Cantwell, Alaska",earthquake
2015-10-14T03:20:33.000Z,63.3733,-151.355,10.9,1.9,ml,,,,0.78,ak,ak11739068,2015-10-20T23:42:44.978Z,"120km W of Cantwell, Alaska",earthquake
2015-10-14T03:19:35.000Z,59.7258,-152.2408,81.4,1.5,ml,27,111.599991072001,,0.39,ak,ak11739067,2015-10-20T23:43:33.577Z,"23km WSW of Anchor Point, Alaska",earthquake
2015-10-14T03:16:42.790Z,44.7706667,-111.1465,11.88,0.6,md,10,102,0.041,0.06,uu,uu60126302,2015-10-14T17:10:52.480Z,"12km NNW of West Yellowstone, Montana",earthquake
2015-10-14T03:15:29.900Z,33.7835,-116.1441667,9.12,1.37,ml,45,62,0.06577,0.22,ci,ci37475392,2015-10-14T12:53:03.568Z,"10km NE of Indio, California",earthquake
2015-10-14T03:11:47.250Z,33.5033333,-116.506,12.52,0.66,ml,28,89,0.05792,0.12,ci,ci37266637,2015-10-14T13:50:05.493Z,"17km ESE of Anza, California",earthquake
2015-10-14T03:11:39.590Z,33.5015,-116.5065,11.75,0.71,ml,35,90,0.05948,0.14,ci,ci37475384,2015-10-14T13:43:16.890Z,"17km ESE of Anza, California",earthquake
2015-10-14T03:11:07.875Z,41.8696,-119.6359,9,1.6,ml,4,207.73,0.145,0.063,nn,nn00514775,2015-10-16T15:11:46.905Z,"68km ESE of Lakeview, Oregon",earthquake
2015-10-14T03:10:38.030Z,44.7826667,-111.151,13.93,2.07,ml,21,84,0.034,0.18,uu,uu60126297,2015-10-14T17:08:47.760Z,"13km NNW of West Yellowstone, Montana",earthquake
2015-10-14T03:10:09.440Z,47.9216667,-121.6056667,5.628,0.74,md,3,234,0.1612,0.1,uw,uw60114708,2015-10-14T21:54:32.380Z,"9km NE of Gold Bar, Washington",earthquake
2015-10-14T03:08:32.000Z,63.1972,-149.9867,93.9,1.1,ml,20,57.5999953920004,,0.4,ak,ak11744638,2015-10-20T23:43:53.642Z,"56km WSW of Cantwell, Alaska",earthquake
2015-10-14T03:07:05.540Z,47.9321667,-121.5728333,3.928,2.86,ml,27,55,0.1842,0.19,uw,uw61077957,2015-10-16T03:00:19.863Z,"12km NE of Gold Bar, Washington",earthquake
2015-10-14T03:06:58.000Z,63.4137,-150.1843,117.7,1.2,ml,28,35.9999971200002,,0.37,ak,ak11744637,2015-10-20T23:43:52.921Z,"61km W of Cantwell, Alaska",earthquake
2015-10-14T03:04:14.000Z,63.5247,-147.2945,1.7,1.4,ml,,,,0.48,ak,ak11739063,2015-10-20T23:42:47.505Z,"83km E of Cantwell, Alaska",earthquake
2015-10-14T03:03:17.250Z,37.7856667,-121.964,7.72,0.84,md,10,102,0.07649,0.04,nc,nc72536350,2015-10-16T06:34:45.460Z,"1km ENE of San Ramon, California",earthquake
2015-10-14T02:58:31.094Z,38.402,-118.7399,12.7,0.3,ml,4,267.71,0.238,0.118,nn,nn00514763,2015-10-16T15:11:40.787Z,"16km SW of Hawthorne, Nevada",earthquake
2015-10-14T02:47:08.090Z,1.84,128.3168,90.9,5,mb,,108,1.424,0.92,us,us10003nhu,2015-10-14T10:49:44.670Z,"36km ENE of Tobelo, Indonesia",earthquake
2015-10-14T02:47:03.150Z,44.7335,-111.1493333,1.8,0.32,md,6,87,0.038,0.07,uu,uu60126292,2015-10-20T17:45:09.470Z,"8km NNW of West Yellowstone, Montana",earthquake
2015-10-14T02:41:44.000Z,67.7775,-149.6174,4,1.3,ml,,,,0.63,ak,ak11744635,2015-10-21T20:16:50.877Z,"62km NNE of Coldfoot, Alaska",earthquake
2015-10-14T02:38:21.000Z,63.5074,-150.8894,13.2,2.6,ml,,,,0.77,ak,ak11739040,2015-10-29T23:29:43.370Z,"97km W of Cantwell, Alaska",earthquake
2015-10-14T02:34:12.751Z,38.4157,-118.7118,4.1,1,ml,9,104.18,0.06,0.0992,nn,nn00514579,2015-10-16T15:10:42.568Z,"14km SSW of Hawthorne, Nevada",earthquake
2015-10-14T02:23:23.560Z,37.7826667,-121.9633333,7.38,0.83,md,16,57,0.07951,0.05,nc,nc72536345,2015-10-17T00:39:20.080Z,"1km ENE of San Ramon, California",earthquake
2015-10-14T02:20:59.612Z,37.2662,-117.6271,9.8,0.4,ml,9,168.87,0.037,0.0654,nn,nn00514702,2015-10-16T15:10:48.726Z,"59km E of Big Pine, California",earthquake
2015-10-14T02:19:42.000Z,59.6868,-152.4092,73.2,1.4,ml,,,,0.25,ak,ak11739037,2015-10-20T23:42:48.920Z,"34km WSW of Anchor Point, Alaska",earthquake
2015-10-14T02:18:36.300Z,35.9978,-96.7698,0.445,3.1,ml,,60,,0.67,us,us10003nhm,2015-10-27T23:09:52.175Z,"1km N of Cushing, Oklahoma",earthquake
2015-10-14T02:18:03.883Z,38.4166,-118.756,5.2,0.4,ml,6,219.39,0.042,0.0925,nn,nn00514700,2015-10-16T15:10:35.899Z,"16km SW of Hawthorne, Nevada",earthquake
2015-10-14T02:16:13.000Z,62,-148.7942,9,1.5,ml,,,,0.78,ak,ak11739036,2015-10-20T23:42:48.184Z,"22km N of Sutton-Alpine, Alaska",earthquake
2015-10-14T02:02:22.000Z,59.8561,-156.2271,4.6,2.2,ml,,,,0.66,ak,ak11739032,2015-10-20T23:42:50.529Z,"74km W of Old Iliamna, Alaska",earthquake
2015-10-14T02:02:14.240Z,33.7033333,-116.7366667,16.63,0.51,ml,22,126,0.02032,0.13,ci,ci37475376,2015-10-14T12:53:21.127Z,"4km SSW of Idyllwild, California",earthquake
2015-10-14T01:57:40.620Z,37.7855,-121.9663333,8.23,1.76,md,27,54,0.07612,0.05,nc,nc72536340,2015-10-17T00:39:17.550Z,"1km ENE of San Ramon, California",earthquake
2015-10-14T01:37:50.000Z,61.0474,-148.1979,20,2.2,ml,,,,0.67,ak,ak11739025,2015-10-20T23:44:03.836Z,"40km NE of Whittier, Alaska",earthquake
2015-10-14T01:19:34.780Z,36.5638333,-121.1361667,8.55,1.68,md,36,63,0.04479,0.07,nc,nc72536335,2015-10-17T00:38:46.120Z,"22km NE of Soledad, California",earthquake
2015-10-14T01:15:31.670Z,47.3883333,-122.0773333,8.842,1.11,ml,13,98,0.1903,0.19,uw,uw61077937,2015-10-14T22:10:59.050Z,"2km WSW of Maple Valley, Washington",earthquake
2015-10-14T01:14:28.580Z,36.594,71.0948,220.38,4.2,mb,,83,0.674,0.41,us,us10003nhj,2015-10-29T23:10:38.592Z,"38km SE of Jarm, Afghanistan",earthquake
2015-10-14T01:14:07.000Z,60.8044,-151.1517,58.6,1.5,ml,,,,0.58,ak,ak11739018,2015-10-20T23:42:52.234Z,"14km NNE of Nikiski, Alaska",earthquake
2015-10-14T01:07:00.334Z,41.8634,-119.6488,7.8,1.6,ml,5,191.68,0.142,0.1579,nn,nn00514679,2015-10-16T15:10:15.746Z,"68km ESE of Lakeview, Oregon",earthquake
2015-10-14T01:02:00.383Z,39.6213,-119.3923,9.4,0.5,ml,10,166.1,0.09,0.1324,nn,nn00514673,2015-10-16T15:10:09.651Z,"12km W of Fernley, Nevada",earthquake
2015-10-14T00:57:25.839Z,39.6205,-119.3832,10.4,0.6,ml,8,171.16,0.09,0.08,nn,nn00514669,2015-10-16T15:10:01.998Z,"11km W of Fernley, Nevada",earthquake
2015-10-14T00:53:15.040Z,-4.2258,151.4073,10,4.3,mb,,64,0.755,1.33,us,us10003nhe,2015-10-29T22:27:39.606Z,"84km W of Rabaul, Papua New Guinea",earthquake
2015-10-14T00:50:25.433Z,39.9387,-120.6879,8.9,0.7,ml,10,165.63,0.037,0.1174,nn,nn00514577,2015-10-16T15:09:06.259Z,"17km E of East Quincy, California",earthquake
2015-10-14T00:48:23.800Z,19.4043331,-155.2779999,1.2,1.85,ml,19,50,0.008141,0.14,hv,hv61061331,2015-10-14T01:17:57.570Z,"5km SW of Volcano, Hawaii",earthquake
2015-10-14T00:47:26.780Z,35.2148333,-118.6093333,5.96,1.52,ml,26,80,0.06703,0.18,ci,ci37475360,2015-10-14T12:54:38.280Z,"17km WNW of Tehachapi, California",earthquake
2015-10-14T00:43:59.390Z,45.2079,146.7707,64.61,4.4,mb,,114,3.173,0.61,us,us10003nhk,2015-10-29T22:12:27.272Z,"87km W of Kuril'sk, Russia",earthquake
2015-10-14T00:43:57.000Z,61.5733,-150.4276,51.4,1.6,ml,,,,0.47,ak,ak11739013,2015-10-20T23:42:51.483Z,"25km WNW of Big Lake, Alaska",earthquake
2015-10-14T00:41:40.000Z,61.7237,-147.3409,35.7,1.3,ml,20,50.3999959680003,,0.68,ak,ak11739012,2015-10-20T23:43:32.561Z,"80km E of Sutton-Alpine, Alaska",earthquake
2015-10-14T00:41:36.180Z,44.752,-111.1521667,5.8,0.39,md,7,97,0.031,0.09,uu,uu60126287,2015-10-20T17:38:56.810Z,"10km NNW of West Yellowstone, Montana",earthquake
2015-10-14T00:39:57.000Z,60.0564,-153.3509,121.8,1.6,ml,23,89.9999928000006,,0.54,ak,ak11744626,2015-10-20T23:43:51.545Z,"58km SW of Redoubt Volcano, Alaska",earthquake
2015-10-14T00:38:14.110Z,19.242,-155.385,31.803,1.68,md,34,151,0.01263,0.08,hv,hv61061311,2015-10-14T01:03:10.860Z,"10km ENE of Pahala, Hawaii",earthquake
2015-10-14T00:29:42.000Z,60.148,-141.2358,0,1.1,ml,12,129.599989632001,,0.46,ak,ak11739011,2015-10-20T23:43:31.457Z,"67km E of Cape Yakataga, Alaska",earthquake
2015-10-14T00:29:23.000Z,62.3601,-153.4286,6.8,0.9,ml,,,,0.54,ak,ak11744624,2015-10-21T20:16:50.067Z,"129km ESE of McGrath, Alaska",earthquake
2015-10-14T00:24:47.360Z,44.7505,-111.1535,3.61,-0.11,md,5,106,0.03,0.1,uu,uu60126282,2015-10-20T17:35:18.860Z,"10km NNW of West Yellowstone, Montana",earthquake
2015-10-14T00:24:17.000Z,63.0382,-150.8342,107.3,1.2,ml,,,,0.38,ak,ak11744623,2015-10-21T20:16:53.525Z,"87km NNW of Talkeetna, Alaska",earthquake
2015-10-14T00:22:49.300Z,36.5934,-97.3628,6.632,2.8,ml,,48,,0.48,us,us10003nmk,2015-10-29T22:08:44.170Z,"10km SSW of Tonkawa, Oklahoma",earthquake
2015-10-14T00:21:12.530Z,35.0411667,-117.6806667,-0.82,1.79,ml,41,28,0.1073,0.18,ci,ci37475344,2015-10-14T13:32:25.796Z,"5km NNW of Boron, California",quarry blast
2015-10-14T00:19:45.000Z,59.9378,-140.6896,9.1,1.4,ml,,,,0.68,ak,ak11744622,2015-10-21T20:16:52.062Z,"69km NW of Yakutat, Alaska",earthquake
2015-10-14T00:15:54.530Z,46.69,-121.667,4.13,1.63,ml,26,79,0.08967,0.11,uw,uw61077917,2015-10-14T22:35:39.990Z,"9km N of Packwood, Washington",earthquake
2015-10-14T00:07:16.000Z,59.9895,-140.6628,4.4,1.3,ml,,,,0.71,ak,ak11739010,2015-10-21T20:17:01.233Z,"72km NW of Yakutat, Alaska",earthquake
2015-10-14T00:03:17.530Z,33.4881667,-116.4653333,14.9,0.67,ml,20,142,0.04828,0.14,ci,ci37475328,2015-10-14T12:53:57.359Z,"21km ESE of Anza, California",earthquake
2015-10-14T00:02:05.070Z,-2.5392,99.8479,39.02,4.2,mb,,103,4.442,0.47,us,us10003q8x,2015-10-29T22:02:41.498Z,"125km SE of Muara Siberut, Indonesia",earthquake
2015-10-13T23:41:24.440Z,29.3733,104.9559,10,4,mb,,111,4.044,1.29,us,us10003pf6,2015-10-29T21:57:11.967Z,"13km NE of Yantan, China",earthquake
2015-10-13T23:25:58.520Z,-30.9269,-72.1397,7.28,4,mb,,88,0.502,0.96,us,us10003ngy,2015-10-29T21:39:26.296Z,"97km WSW of Ovalle, Chile",earthquake
2015-10-13T23:18:11.580Z,39.0824,28.9876,8.26,4.2,mwr,,60,1.023,1.24,us,us10003ngx,2015-10-29T21:30:07.589Z,"1km SE of Simav, Turkey",earthquake
2015-10-13T23:14:54.000Z,62.9462,-148.2962,63.4,2.1,ml,,,,0.6,ak,ak11738960,2015-10-20T22:52:20.358Z,"59km SE of Cantwell, Alaska",earthquake
2015-10-13T23:14:02.000Z,64.9791,-147.3233,0,1.5,ml,,,,0.46,ak,ak11738958,2015-10-19T10:14:46.967Z,"22km NNE of Badger, Alaska",earthquake
2015-10-13T23:09:48.000Z,62.646,-148.2507,51.3,1.1,ml,,,,0.55,ak,ak11738956,2015-10-19T10:15:11.917Z,"90km SSE of Cantwell, Alaska",earthquake
2015-10-13T23:07:44.000Z,64.7001,-146.8836,10.4,0.8,ml,,,,0.43,ak,ak11738955,2015-10-20T22:51:15.508Z,"9km ENE of Eielson Air Force Base, Alaska",earthquake
2015-10-13T23:07:00.000Z,60.2089,-141.128,10.2,1.2,ml,,,,0.38,ak,ak11738957,2015-10-20T22:51:06.089Z,"74km ENE of Cape Yakataga, Alaska",earthquake
2015-10-13T22:36:06.345Z,41.8654,-119.6292,8.5,1.1,ml,4,222.48,0.152,0.1948,nn,nn00514617,2015-10-16T15:29:03.012Z,"69km ESE of Lakeview, Oregon",earthquake
2015-10-13T22:33:23.390Z,48.0835,-121.9353333,0.023,1.79,ml,14,89,0.112,0.18,uw,uw61077847,2015-10-13T22:57:46.890Z,"2km E of Granite Falls, Washington",explosion
2015-10-13T22:33:14.468Z,39.3477,-119.9992,3.6,0.1,ml,6,201.24,0.062,0.0699,nn,nn00514621,2015-10-16T15:29:09.125Z,"10km NNW of Incline Village, Nevada",earthquake
2015-10-13T22:31:52.940Z,46.183,-122.3405,9.035,0.26,ml,7,129,0.01479,0.15,uw,uw61077842,2015-10-14T23:17:25.180Z,"31km NNE of Amboy, Washington",earthquake
2015-10-13T22:26:51.890Z,46.5071667,-122.5983333,0.019,1.09,ml,7,232,0.05389,0.13,uw,uw61077832,2015-10-13T23:13:28.530Z,"24km ESE of Napavine, Washington",explosion
2015-10-13T22:10:53.240Z,37.7848333,-121.9655,8.28,1.64,md,29,53,0.07695,0.06,nc,nc72536320,2015-10-17T00:38:43.280Z,"1km ENE of San Ramon, California",earthquake
2015-10-13T21:59:55.000Z,63.0384,-151.0098,127.8,1.8,ml,,,,0.56,ak,ak11738950,2015-10-19T10:14:45.677Z,"92km NNW of Talkeetna, Alaska",earthquake
2015-10-13T21:52:56.090Z,47.0531667,-116.9331667,3.444,2.5,md,10,124,0.9925,0.47,uw,uw61077817,2015-10-14T05:55:32.119Z,"31km S of Plummer, Idaho",earthquake
2015-10-13T21:48:00.500Z,37.7838333,-121.9663333,7.52,0.85,md,7,101,0.07772,0.01,nc,nc72536300,2015-10-15T01:46:42.360Z,"1km ENE of San Ramon, California",earthquake
2015-10-13T21:43:06.730Z,33.8276667,-117.4865,-0.57,1.07,ml,33,66,0.03602,0.23,ci,ci37475296,2015-10-14T00:07:22.130Z,"6km SSE of Home Gardens, California",quarry blast
2015-10-13T21:43:00.110Z,37.7821667,-121.9655,7.72,2.09,md,59,53,0.008054,0.11,nc,nc72536295,2015-10-19T23:40:38.526Z,"1km ENE of San Ramon, California",earthquake
2015-10-13T21:39:07.320Z,37.4141667,-121.7505,4.39,1.4,md,25,51,0.04373,0.03,nc,nc72536290,2015-10-16T04:43:27.293Z,"6km ENE of East Foothills, California",earthquake
2015-10-13T21:16:25.780Z,37.5085,-113.4591667,-0.77,1.74,md,7,106,0.087,0.16,uu,uu60126252,2015-10-20T17:11:07.660Z,"24km ESE of Enterprise, Utah",earthquake
2015-10-13T21:14:30.000Z,64.6632,-149.7707,21.1,1,ml,,,,0.57,ak,ak11738914,2015-10-19T10:15:11.108Z,"32km WNW of North Nenana, Alaska",earthquake
2015-10-13T21:12:15.950Z,39.4088333,-120.212,7.47,0.96,md,12,73,0.06675,0.09,nc,nc72536280,2015-10-17T00:38:13.010Z,"9km NNW of Truckee, California",earthquake
2015-10-13T21:03:38.020Z,37.7833333,-121.9631667,8.61,1.55,md,23,80,0.07891,0.05,nc,nc72536275,2015-10-16T04:30:21.720Z,"1km ENE of San Ramon, California",earthquake
2015-10-13T21:03:15.000Z,64.7117,-147.5739,13.6,0.6,ml,,,,0.48,ak,ak11738912,2015-10-19T10:14:44.914Z,"10km S of Badger, Alaska",earthquake
2015-10-13T21:00:38.260Z,38.8173333,-122.8088333,3.48,0.92,md,7,154,0.01411,0.02,nc,nc72536270,2015-10-15T02:10:03.700Z,"6km NW of The Geysers, California",earthquake
2015-10-13T20:59:12.000Z,52.78,-169.1702,42.5,2.2,ml,,,,0.67,ak,ak11738911,2015-10-19T10:15:10.463Z,"26km SW of Nikolski, Alaska",earthquake
2015-10-13T20:56:21.782Z,39.4097,-120.2207,9.8,0.5,ml,12,63.47,0.061,0.1116,nn,nn00514552,2015-10-16T15:28:37.759Z,"9km NNW of Truckee, California",earthquake
2015-10-13T20:52:03.000Z,68.5401,-147.2017,10,1.5,ml,,,,0.19,ak,ak11738910,2015-10-19T10:15:09.665Z,"82km NW of Arctic Village, Alaska",earthquake
2015-10-13T20:49:36.096Z,41.8811,-119.6515,8.6,1.1,ml,4,219.4,0.129,0.1144,nn,nn00514571,2015-10-16T15:29:37.446Z,"66km ESE of Lakeview, Oregon",earthquake
2015-10-13T20:47:56.880Z,39.409,-120.2126667,5.22,1.27,md,19,59,0.06621,0.06,nc,nc72536260,2015-10-17T00:38:10.720Z,"9km NNW of Truckee, California",earthquake
2015-10-13T20:39:49.000Z,65.1936,-150.0702,11.5,0.5,ml,,,,0.64,ak,ak11738908,2015-10-20T22:51:08.425Z,"34km NE of Manley Hot Springs, Alaska",earthquake
2015-10-13T20:32:34.000Z,54.1585,-164.152,32.4,2.1,ml,12,212.399983008001,,0.47,ak,ak11743104,2015-10-19T10:15:40.558Z,"90km SSW of False Pass, Alaska",earthquake
2015-10-13T20:29:17.070Z,35.7805,-120.3291667,8.15,1.25,md,54,48,0.01154,0.06,nc,nc72536255,2015-10-17T00:38:53.050Z,"14km NNE of Shandon, California",earthquake
2015-10-13T20:23:22.010Z,33.351,-116.2196667,5.46,0.93,ml,28,68,0.1605,0.15,ci,ci37475280,2015-10-14T00:10:35.645Z,"17km SW of Oasis, California",earthquake
2015-10-13T20:16:45.340Z,51.0672,-173.3121,21.48,4.6,mb,,187,1.999,0.9,us,us10003nea,2015-10-19T10:14:44.254Z,"139km SSE of Atka, Alaska",earthquake
2015-10-13T20:11:54.360Z,44.6958333,-110.986,6.8,0.85,md,6,125,0.031,0.09,uu,uu60126232,2015-10-20T16:39:35.310Z,"10km ENE of West Yellowstone, Montana",earthquake
2015-10-13T20:06:36.000Z,62.1598,-151.2053,75.7,2.4,ml,,,,0.56,ak,ak11738851,2015-10-19T10:17:12.429Z,"61km WSW of Talkeetna, Alaska",earthquake
2015-10-13T19:52:46.030Z,19.409,-155.6345,3.642,1.22,md,13,149,0.009009,0.05,hv,hv61061136,2015-10-13T20:22:09.100Z,"24km ESE of Honaunau-Napoopoo, Hawaii",earthquake
2015-10-13T19:33:01.000Z,-31.172,-71.444,47.8,4.1,mwr,,,,1.11,us,us10003ndh,2015-10-22T13:21:04.036Z,"57km NNW of Illapel, Chile",earthquake
2015-10-13T19:18:40.190Z,45.8663333,-112.0256667,-2,0.5,md,6,106,0.107,0.02,mb,mb80101934,2015-10-13T22:44:01.590Z,"5km E of Whitehall, Montana",quarry blast
2015-10-13T19:06:13.270Z,36.9061667,-121.1063333,6.52,1.27,md,34,124,0.1784,0.08,nc,nc72536200,2015-10-17T00:37:07.960Z,"25km ENE of Ridgemark, California",earthquake
2015-10-13T18:55:09.000Z,61.0117,-151.1991,63.7,1.7,ml,,,,0.45,ak,ak11738742,2015-10-19T10:14:42.706Z,"36km N of Nikiski, Alaska",earthquake
2015-10-13T18:51:06.000Z,36.2783,-97.5121,8.378,3.2,ml,,86,,0.56,us,us10003ndd,2015-10-14T16:47:06.211Z,"20km W of Perry, Oklahoma",earthquake
2015-10-13T18:38:13.762Z,36.697,-116.3157,9.9,-0.1,ml,14,78.09,0.089,0.0964,nn,nn00514535,2015-10-13T21:01:01.197Z,"46km ESE of Beatty, Nevada",earthquake
2015-10-13T18:29:21.239Z,37.1523,-117.3954,14.3,-0.1,ml,4,158.61,0.215,0.1134,nn,nn00514570,2015-10-16T15:28:56.879Z,"62km WNW of Beatty, Nevada",earthquake
2015-10-13T18:28:10.890Z,38.029,-122.2386667,7.31,0.84,md,20,65,0.02489,0.09,nc,nc72536180,2015-10-17T00:36:39.910Z,"2km E of Rodeo, California",earthquake
2015-10-13T18:25:34.860Z,34.0056667,-116.7341667,12.31,1.96,ml,70,29,0.06785,0.12,ci,ci37475224,2015-10-13T19:22:03.280Z,"11km NNE of Cabazon, California",earthquake
2015-10-13T18:25:30.821Z,37.1532,-117.3647,13.5,0,ml,5,306.9,0.316,0.0603,nn,nn00514569,2015-10-16T15:28:50.802Z,"60km WNW of Beatty, Nevada",earthquake
2015-10-13T18:14:10.000Z,52.9055,-169.6267,4.8,2.1,ml,11,172.799986176001,,0.52,ak,ak11743100,2015-10-19T10:15:39.760Z,"51km W of Nikolski, Alaska",earthquake
